class,departure_time,distance.value,duration.value,duration_in_traffic.value,end_lat,end_lon,fare.value,mode,origin,pair,place_id,rank,start_lat,start_lon,status
supermarket,2018-06-06 12:41:28,0.2367930392,1.966666667,,47.7216449,-122.2952533,,bicycling,530330001005,530330001005-ChIJtXDFJnsRkFQR_g_vXyHNovI,ChIJtXDFJnsRkFQR_g_vXyHNovI,1,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,4.218147918,23.81666667,,47.680326,-122.253198,,bicycling,530330001005,530330001005-Magnusan-Park,Magnusan-Park,1,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,4.557489124,31.95,,47.68025,-122.328499,,bicycling,530330001005,530330001005-Greenlake-Park,Greenlake-Park,3,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,5.183343692,36.18333333,,47.711609,-122.372217,,bicycling,530330001005,530330001005-Carkeek-Park,Carkeek-Park,2,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,8.564325668,59.61666667,,47.616587,-122.321611,,bicycling,530330001005,530330001005-Seattle-Central-College,Seattle-Central-College,5,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,3.407085146,24.03333333,,47.699252,-122.33352,,bicycling,530330001005,530330001005-North-Seattle-College,North-Seattle-College,2,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,15.40397763,106.4666667,,47.54841,-122.352194,,bicycling,530330001005,530330001005-South-Seattle-College,South-Seattle-College,13,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,10.6457427,70.63333333,,47.598939,-122.329158,,bicycling,530330001005,530330001005-King-Street-Station,King-Street-Station,10,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.652579242,63.65,,47.611603,-122.33691,,bicycling,530330001005,530330001005-Westlake-Center,Westlake-Center,6,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,2.830329397,19.16666667,,47.702358,-122.32721,,bicycling,530330001005,530330001005-Northgate-Transit-Center,Northgate-Transit-Center,1,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,12.22001243,79.38333333,,47.583574,-122.333555,,bicycling,530330001005,530330001005-SODO,SODO,11,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,18.74829086,103.6333333,,47.641193,-122.128259,,bicycling,530330001005,530330001005-Overlake-Redmond,Overlake-Redmond,14,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,10.21255438,70.98333333,,47.601651,-122.334226,,bicycling,530330001005,530330001005-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.581727781,66.43333333,,47.608001,-122.334658,,bicycling,530330001005,530330001005-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,8.000621504,44.76666667,,47.655614,-122.305211,,bicycling,530330001005,530330001005-University-of-Washington,University-of-Washington,3,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,14.59415786,84.15,,47.615523,-122.199049,,bicycling,530330001005,530330001005-Downtown-Bellevue,Downtown-Bellevue,12,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.259167185,65.06666667,,47.609422,-122.32512,,bicycling,530330001005,530330001005-First-Hill-Citywide,First-Hill-Citywide,9,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,8.497824736,53.88333333,,47.622933,-122.337105,,bicycling,530330001005,530330001005-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.72293,-122.29444,OK
hospital,2018-06-06 12:41:28,1.333747669,5.316666667,,47.7160344,-122.3122296,,driving,530330001005,530330001005-ChIJEerXpl0RkFQRDOjfwBQDzlA,ChIJEerXpl0RkFQRDOjfwBQDzlA,1,47.72293,-122.29444,OK
cafe,2018-06-06 12:41:28,0.5985083903,3.65,,47.7160015,-122.297606,,driving,530330001005,530330001005-ChIJ_y6GyGMRkFQRpwKOOHcu2Ps,ChIJ_y6GyGMRkFQRpwKOOHcu2Ps,3,47.72293,-122.29444,OK
cafe,2018-06-06 12:41:28,0.2852703543,1.666666667,,47.719859,-122.295224,,driving,530330001005,530330001005-ChIJ17BqS3sRkFQR31AY2_7b1Vg,ChIJ17BqS3sRkFQR31AY2_7b1Vg,1,47.72293,-122.29444,OK
pharmacy,2018-06-06 12:41:28,0.34307023,2.15,,47.7195272,-122.295845,,driving,530330001005,530330001005-ChIJ8fdfu2QRkFQRvoCQ1-nxHo0,ChIJ8fdfu2QRkFQRvoCQ1-nxHo0,2,47.72293,-122.29444,OK
pharmacy,2018-06-06 12:41:28,0.2952144189,2.633333333,,47.7239671,-122.2921396,,driving,530330001005,530330001005-ChIJi_xMRXoRkFQRhfEsI71aRq8,ChIJi_xMRXoRkFQRhfEsI71aRq8,1,47.72293,-122.29444,OK
pharmacy,2018-06-06 12:41:28,0.7998756992,3.183333333,,47.7335004,-122.2919914,,driving,530330001005,530330001005-ChIJKXaRMp4RkFQRr9i6RGtJ8Uo,ChIJKXaRMp4RkFQRr9i6RGtJ8Uo,3,47.72293,-122.29444,OK
cafe,2018-06-06 12:41:28,0.5270354257,2.333333333,,47.7295543,-122.2927945,,driving,530330001005,530330001005-ChIJj_FFZtRkCEERwclskRbTlO0,ChIJj_FFZtRkCEERwclskRbTlO0,2,47.72293,-122.29444,OK
supermarket,2018-06-06 12:41:28,0.2486016159,2.25,,47.7216449,-122.2952533,,driving,530330001005,530330001005-ChIJtXDFJnsRkFQR_g_vXyHNovI,ChIJtXDFJnsRkFQR_g_vXyHNovI,1,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,4.623368552,12.35,,47.680326,-122.253198,,driving,530330001005,530330001005-Magnusan-Park,Magnusan-Park,1,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,4.911124922,12.16666667,,47.68025,-122.328499,,driving,530330001005,530330001005-Greenlake-Park,Greenlake-Park,3,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,4.791174643,16.36666667,,47.711609,-122.372217,,driving,530330001005,530330001005-Carkeek-Park,Carkeek-Park,2,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.840894966,18.95,,47.616587,-122.321611,,driving,530330001005,530330001005-Seattle-Central-College,Seattle-Central-College,5,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,3.711000622,12.16666667,,47.699252,-122.33352,,driving,530330001005,530330001005-North-Seattle-College,North-Seattle-College,2,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,16.54257303,26.36666667,,47.54841,-122.352194,,driving,530330001005,530330001005-South-Seattle-College,South-Seattle-College,13,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,11.98694842,19.16666667,,47.598939,-122.329158,,driving,530330001005,530330001005-King-Street-Station,King-Street-Station,10,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,10.14791796,17.61666667,,47.611603,-122.33691,,driving,530330001005,530330001005-Westlake-Center,Westlake-Center,6,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,2.693598508,10.9,,47.702358,-122.32721,,driving,530330001005,530330001005-Northgate-Transit-Center,Northgate-Transit-Center,1,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,12.24176507,20.05,,47.583574,-122.333555,,driving,530330001005,530330001005-SODO,SODO,11,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,18.62336855,27.53333333,,47.641193,-122.128259,,driving,530330001005,530330001005-Overlake-Redmond,Overlake-Redmond,14,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,10.61653201,19.33333333,,47.601651,-122.334226,,driving,530330001005,530330001005-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,10.58545681,18,,47.608001,-122.334658,,driving,530330001005,530330001005-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,4.976382846,17.91666667,,47.655614,-122.305211,,driving,530330001005,530330001005-University-of-Washington,University-of-Washington,3,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,16.19328776,24.56666667,,47.615523,-122.199049,,driving,530330001005,530330001005-Downtown-Bellevue,Downtown-Bellevue,12,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,10.73586078,19,,47.609422,-122.32512,,driving,530330001005,530330001005-First-Hill-Citywide,First-Hill-Citywide,9,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.388440025,18.08333333,,47.622933,-122.337105,,driving,530330001005,530330001005-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.72293,-122.29444,OK
hospital,2018-06-06 12:41:28,1.416407707,10.98333333,,47.7160344,-122.3122296,2.5,transit,530330001005,530330001005-ChIJEerXpl0RkFQRDOjfwBQDzlA,ChIJEerXpl0RkFQRDOjfwBQDzlA,1,47.72293,-122.29444,OK
cafe,2018-06-06 12:41:28,0.6507147296,8.433333333,,47.7160015,-122.297606,2.5,transit,530330001005,530330001005-ChIJ_y6GyGMRkFQRpwKOOHcu2Ps,ChIJ_y6GyGMRkFQRpwKOOHcu2Ps,3,47.72293,-122.29444,OK
cafe,2018-06-06 12:41:28,0.4145431945,3.683333333,,47.719859,-122.295224,2.5,transit,530330001005,530330001005-ChIJ17BqS3sRkFQR31AY2_7b1Vg,ChIJ17BqS3sRkFQR31AY2_7b1Vg,1,47.72293,-122.29444,OK
pharmacy,2018-06-06 12:41:28,0.3660658794,2.516666667,,47.7195272,-122.295845,2.5,transit,530330001005,530330001005-ChIJ8fdfu2QRkFQRvoCQ1-nxHo0,ChIJ8fdfu2QRkFQRvoCQ1-nxHo0,2,47.72293,-122.29444,OK
pharmacy,2018-06-06 12:41:28,0.2952144189,6.616666667,,47.7239671,-122.2921396,,transit,530330001005,530330001005-ChIJi_xMRXoRkFQRhfEsI71aRq8,ChIJi_xMRXoRkFQRhfEsI71aRq8,1,47.72293,-122.29444,OK
pharmacy,2018-06-06 12:41:28,0.9695463021,7.516666667,,47.7335004,-122.2919914,2.5,transit,530330001005,530330001005-ChIJKXaRMp4RkFQRr9i6RGtJ8Uo,ChIJKXaRMp4RkFQRr9i6RGtJ8Uo,3,47.72293,-122.29444,OK
cafe,2018-06-06 12:41:28,0.5376009944,6.2,,47.7295543,-122.2927945,2.5,transit,530330001005,530330001005-ChIJj_FFZtRkCEERwclskRbTlO0,ChIJj_FFZtRkCEERwclskRbTlO0,2,47.72293,-122.29444,OK
supermarket,2018-06-06 12:41:28,0.2237414543,4.433333333,,47.7216449,-122.2952533,,transit,530330001005,530330001005-ChIJtXDFJnsRkFQR_g_vXyHNovI,ChIJtXDFJnsRkFQR_g_vXyHNovI,1,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,4.372902424,29.81666667,,47.680326,-122.253198,2.5,transit,530330001005,530330001005-Magnusan-Park,Magnusan-Park,1,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,5.728402735,45,,47.68025,-122.328499,2.5,transit,530330001005,530330001005-Greenlake-Park,Greenlake-Park,3,47.72293,-122.29444,OK
destination park,2018-06-06 12:41:28,7.254195152,62.76666667,,47.711609,-122.372217,2.5,transit,530330001005,530330001005-Carkeek-Park,Carkeek-Park,2,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,10.27781231,28.96666667,,47.616587,-122.321611,5,transit,530330001005,530330001005-Seattle-Central-College,Seattle-Central-College,5,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,4.157240522,33.2,,47.699252,-122.33352,2.5,transit,530330001005,530330001005-North-Seattle-College,North-Seattle-College,2,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,14.50590429,67.15,,47.54841,-122.352194,5,transit,530330001005,530330001005-South-Seattle-College,South-Seattle-College,13,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.474207582,28.83333333,,47.598939,-122.329158,2.5,transit,530330001005,530330001005-King-Street-Station,King-Street-Station,10,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,8.676196395,22.86666667,,47.611603,-122.33691,2.5,transit,530330001005,530330001005-Westlake-Center,Westlake-Center,6,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,3.170913611,19,,47.702358,-122.32721,2.5,transit,530330001005,530330001005-Northgate-Transit-Center,Northgate-Transit-Center,1,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,11.20696085,40.45,,47.583574,-122.333555,5,transit,530330001005,530330001005-SODO,SODO,11,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,21.81417029,65.15,,47.641193,-122.128259,5,transit,530330001005,530330001005-Overlake-Redmond,Overlake-Redmond,14,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.266625233,27.58333333,,47.601651,-122.334226,2.5,transit,530330001005,530330001005-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,8.703542573,23.06666667,,47.608001,-122.334658,2.5,transit,530330001005,530330001005-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,6.018023617,29.56666667,,47.655614,-122.305211,2.5,transit,530330001005,530330001005-University-of-Washington,University-of-Washington,3,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,14.05655687,66.26666667,,47.615523,-122.199049,2.5,transit,530330001005,530330001005-Downtown-Bellevue,Downtown-Bellevue,12,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.174021131,31.8,,47.609422,-122.32512,5,transit,530330001005,530330001005-First-Hill-Citywide,First-Hill-Citywide,9,47.72293,-122.29444,OK
citywide,2018-06-06 12:41:28,9.850217526,35.15,,47.622933,-122.337105,5,transit,530330001005,530330001005-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.72293,-122.29444,OK
supermarket,2018-06-06 12:41:29,0.5096333126,9.933333333,,47.7248325,-122.3469604,,walking,530330004011,530330004011-ChIJ7SJU0zYRkFQRH5MgwYaJv5M,ChIJ7SJU0zYRkFQRH5MgwYaJv5M,1,47.73015,-122.34949,OK
hospital,2018-06-06 12:41:29,1.977625855,38.66666667,,47.7141785,-122.336878,,walking,530330004011,530330004011-ChIJI1Wxyk0RkFQRyQVF43TiAgs,ChIJI1Wxyk0RkFQRyQVF43TiAgs,1,47.73015,-122.34949,OK
pharmacy,2018-06-06 12:41:29,1.932877564,37.28333333,,47.7060764,-122.355077,,walking,530330004011,530330004011-ChIJS2JhsLoWkFQRDD7Tkx1crvE,ChIJS2JhsLoWkFQRDD7Tkx1crvE,3,47.73015,-122.34949,OK
pharmacy,2018-06-06 12:41:29,0.6041019267,12.71666667,,47.7349418,-122.3445426,,walking,530330004011,530330004011-ChIJMRCkFCQRkFQRaJxkpDKhSr8,ChIJMRCkFCQRkFQRaJxkpDKhSr8,1,47.73015,-122.34949,OK
pharmacy,2018-06-06 12:41:29,1.009944065,19.9,,47.740924,-122.3439755,,walking,530330004011,530330004011-ChIJj4febiARkFQRHl8zpABdcsc,ChIJj4febiARkFQRHl8zpABdcsc,2,47.73015,-122.34949,OK
cafe,2018-06-06 12:41:29,0.3816034804,7.2,,47.7267886,-122.3453285,,walking,530330004011,530330004011-ChIJnVgCKzERkFQR0f53HqiXGZQ,ChIJnVgCKzERkFQR0f53HqiXGZQ,3,47.73015,-122.34949,OK
cafe,2018-06-06 12:41:29,0.4798011187,9.45,,47.7325317,-122.3553032,,walking,530330004011,530330004011-ChIJTybu0S4RkFQRrQqGo7Mwfb0,ChIJTybu0S4RkFQRrQqGo7Mwfb0,1,47.73015,-122.34949,OK
cafe,2018-06-06 12:41:29,0.5637041641,11.46666667,,47.7336483,-122.3560919,,walking,530330004011,530330004011-ChIJ_2jpJikRkFQRZo_kEvkHxvI,ChIJ_2jpJikRkFQRZo_kEvkHxvI,2,47.73015,-122.34949,OK
destination park,2018-06-06 12:41:29,4.796146675,96.11666667,,47.691806,-122.403889,,walking,530330004011,530330004011-Golden-Gardens-Park,Golden-Gardens-Park,3,47.73015,-122.34949,OK
destination park,2018-06-06 12:41:29,4.141702921,79.85,,47.68025,-122.328499,,walking,530330004011,530330004011-Greenlake-Park,Greenlake-Park,2,47.73015,-122.34949,OK
destination park,2018-06-06 12:41:29,2.256681168,43.66666667,,47.711609,-122.372217,,walking,530330004011,530330004011-Carkeek-Park,Carkeek-Park,1,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.001243008,182.95,,47.616587,-122.321611,,walking,530330004011,530330004011-Seattle-Central-College,Seattle-Central-College,5,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,2.832193909,55.08333333,,47.699252,-122.33352,,walking,530330004011,530330004011-North-Seattle-College,North-Seattle-College,1,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,14.69546302,297.9,,47.54841,-122.352194,,walking,530330004011,530330004011-South-Seattle-College,South-Seattle-College,13,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.776258546,196.9666667,,47.598939,-122.329158,,walking,530330004011,530330004011-King-Street-Station,King-Street-Station,10,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,8.789310131,175.75,,47.611603,-122.33691,,walking,530330004011,530330004011-Westlake-Center,Westlake-Center,6,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,2.848353014,55.35,,47.702358,-122.32721,,walking,530330004011,530330004011-Northgate-Transit-Center,Northgate-Transit-Center,2,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,10.95835923,220.3166667,,47.583574,-122.333555,,walking,530330004011,530330004011-SODO,SODO,11,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,16.61777502,339.9666667,,47.641193,-122.128259,,walking,530330004011,530330004011-Overlake-Redmond,Overlake-Redmond,14,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.59229335,192.55,,47.601651,-122.334226,,walking,530330004011,530330004011-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.075201989,182.5333333,,47.608001,-122.334658,,walking,530330004011,530330004011-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,6.419515227,126.65,,47.655614,-122.305211,,walking,530330004011,530330004011-University-of-Washington,University-of-Washington,3,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,13.45680547,273.0166667,,47.615523,-122.199049,,walking,530330004011,530330004011-Downtown-Bellevue,Downtown-Bellevue,12,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.200124301,187.5166667,,47.609422,-122.32512,,walking,530330004011,530330004011-First-Hill-Citywide,First-Hill-Citywide,9,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,8.012430081,158.7666667,,47.622933,-122.337105,,walking,530330004011,530330004011-South-Lake-Union-Citywide,South-Lake-Union-Citywide,4,47.73015,-122.34949,OK
supermarket,2018-06-06 12:41:29,0.5643256681,2.45,,47.7248325,-122.3469604,,bicycling,530330004011,530330004011-ChIJ7SJU0zYRkFQRH5MgwYaJv5M,ChIJ7SJU0zYRkFQRH5MgwYaJv5M,1,47.73015,-122.34949,OK
hospital,2018-06-06 12:41:29,2.188315724,12.65,,47.7141785,-122.336878,,bicycling,530330004011,530330004011-ChIJI1Wxyk0RkFQRyQVF43TiAgs,ChIJI1Wxyk0RkFQRyQVF43TiAgs,1,47.73015,-122.34949,OK
pharmacy,2018-06-06 12:41:29,2.19080174,11.53333333,,47.7060764,-122.355077,,bicycling,530330004011,530330004011-ChIJS2JhsLoWkFQRDD7Tkx1crvE,ChIJS2JhsLoWkFQRDD7Tkx1crvE,3,47.73015,-122.34949,OK
pharmacy,2018-06-06 12:41:29,0.5829707893,3.433333333,,47.7349418,-122.3445426,,bicycling,530330004011,530330004011-ChIJMRCkFCQRkFQRaJxkpDKhSr8,ChIJMRCkFCQRkFQRaJxkpDKhSr8,1,47.73015,-122.34949,OK
pharmacy,2018-06-06 12:41:29,0.9832193909,6.383333333,,47.740924,-122.3439755,,bicycling,530330004011,530330004011-ChIJj4febiARkFQRHl8zpABdcsc,ChIJj4febiARkFQRHl8zpABdcsc,2,47.73015,-122.34949,OK
cafe,2018-06-06 12:41:29,0.421379739,1.783333333,,47.7267886,-122.3453285,,bicycling,530330004011,530330004011-ChIJnVgCKzERkFQR0f53HqiXGZQ,ChIJnVgCKzERkFQR0f53HqiXGZQ,3,47.73015,-122.34949,OK
cafe,2018-06-06 12:41:29,0.6084524549,3.55,,47.7325317,-122.3553032,,bicycling,530330004011,530330004011-ChIJTybu0S4RkFQRrQqGo7Mwfb0,ChIJTybu0S4RkFQRrQqGo7Mwfb0,1,47.73015,-122.34949,OK
cafe,2018-06-06 12:41:29,0.6917339963,4.8,,47.7336483,-122.3560919,,bicycling,530330004011,530330004011-ChIJ_2jpJikRkFQRZo_kEvkHxvI,ChIJ_2jpJikRkFQRZo_kEvkHxvI,2,47.73015,-122.34949,OK
destination park,2018-06-06 12:41:29,6.077066501,33.25,,47.691806,-122.403889,,bicycling,530330004011,530330004011-Golden-Gardens-Park,Golden-Gardens-Park,3,47.73015,-122.34949,OK
destination park,2018-06-06 12:41:29,4.730888751,25.15,,47.68025,-122.328499,,bicycling,530330004011,530330004011-Greenlake-Park,Greenlake-Park,2,47.73015,-122.34949,OK
destination park,2018-06-06 12:41:29,2.516469857,13.18333333,,47.711609,-122.372217,,bicycling,530330004011,530330004011-Carkeek-Park,Carkeek-Park,1,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.405842138,59.46666667,,47.616587,-122.321611,,bicycling,530330004011,530330004011-Seattle-Central-College,Seattle-Central-College,5,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,3.065879428,16.05,,47.699252,-122.33352,,bicycling,530330004011,530330004011-North-Seattle-College,North-Seattle-College,1,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,16.65133623,95.8,,47.54841,-122.352194,,bicycling,530330004011,530330004011-South-Seattle-College,South-Seattle-College,13,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,10.154133,66.15,,47.598939,-122.329158,,bicycling,530330004011,530330004011-King-Street-Station,King-Street-Station,10,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.165941579,56.56666667,,47.611603,-122.33691,,bicycling,530330004011,530330004011-Westlake-Center,Westlake-Center,6,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,3.40770665,19.05,,47.702358,-122.32721,,bicycling,530330004011,530330004011-Northgate-Transit-Center,Northgate-Transit-Center,2,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,12.98197638,69.71666667,,47.583574,-122.333555,,bicycling,530330004011,530330004011-SODO,SODO,11,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,20.81789932,116.2666667,,47.641193,-122.128259,,bicycling,530330004011,530330004011-Overlake-Redmond,Overlake-Redmond,14,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.953387197,63.26666667,,47.601651,-122.334226,,bicycling,530330004011,530330004011-Downtown-Pioneer-Square,Downtown-Pioneer-Square,8,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,9.629583592,61.43333333,,47.608001,-122.334658,,bicycling,530330004011,530330004011-Downtown-Commercial-Core,Downtown-Commercial-Core,7,47.73015,-122.34949,OK
citywide,2018-06-06 12:41:29,6.853325047,39.68333333,,47.655614,-122.305211,,bicycling,530330004011,530330004011-University-of-Washington,University-of-Washington,3,47.73015,-122.34949,OK
